stud_id,svyunit,ym,contact,teps_sex,tepsb_sex,np13v01,np13v05,np13v28,np13v29,np13v30_g,np13v30_gd,np13v31,np13v32v33_u,np13v32v33_ud,np13v34,np13v35,np13v36,np13v36_1,np13v36_2,np13v37,np13v37_1,np13v37_2,np13v38,np13v38_1,np13v38_2,np13v39,np13v39_1,np13v39_2,np13v40,np13v41,np13v42,np13v43,np13v44,np13v44_1,np13v45,np13v46,np13v47,np13v48,np13v49,np13v49_k,np13v50,np13v51,np13v52,np13v53,np13v54,np13v55,np13v56,np13v57,np13v58,np13v59,np13v60,np13v60_k,np13v61,np13v62,np13log1,np13log2
45388,1,201401,2,2,2,3,8,1,5,99,99,1,8,3,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,1,99,1,2,64,9,42,2,999,10,25,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
34933,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
38978,1,201312,2,2,2,2,15,3,6,99,99,1,6,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,997,97,9997,2,999,97,997,97,1,99,99,99,999,99,9999,99,999,999,99,0,0
37991,1,201311,2,1,1,1,6,3,7,1,5,1,6,7,1,2,1,99,99,2,1,99,1,99,99,1,99,99,99,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
33982,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
36719,1,201311,2,1,1,1,1,3,6,99,99,1,6,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,1,2,2,1,99,2,45,8,31,2,999,10,40,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
30481,1,201312,2,1,1,1,8,3,1,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,1,1,99,1,46,3,52,2,999,11,50,5,2,11,1,1,51,4,34,2,999,50,6,0,0
41855,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
34819,1,201312,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
42818,1,201312,2,2,2,1,2,3,6,99,99,1,1,2,1,2,2,2,2,1,99,99,1,99,99,2,1,99,1,1,1,2,1,99,2,55,9,51,2,999,9,40,10,1,99,99,99,999,99,9999,99,999,999,99,0,0
33563,1,201401,2,1,1,1,2,3,6,99,99,2,6,3,1,2,2,2,2,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
39898,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
47311,2,201404,2,2,2,3,8,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,1,2,2,1,99,2,60,5,42,2,999,11,40,97,1,99,99,99,999,99,9999,99,999,999,99,0,0
33893,1,201312,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
47293,1,201311,2,1,1,1,15,3,6,99,99,1,1,5,1,2,2,2,2,1,99,99,1,99,99,1,99,99,2,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
41688,1,201401,2,1,1,1,7,3,7,6,3,1,1,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,1,2,2,1,99,2,27,9,31,2,999,11,50,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
31147,1,201311,2,2,2,3,10,3,6,99,99,1,2,7,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,1,998,98,9998,98,999,98,998,98,1,99,99,99,999,99,9999,99,999,999,99,0,0
39434,2,201403,2,1,1,1,9,3,6,99,99,1,6,5,1,2,1,99,99,2,1,99,2,1,99,1,99,99,2,3,2,1,99,1,2,87,4,34,2,999,9,36,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
48996,1,201311,2,1,1,3,1,3,6,99,99,2,6,7,1,97,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
43675,1,201312,2,2,2,1,8,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,2,1,99,2,1,2,1,1,99,2,82,6,34,1,10,11,40,7,2,10,1,2,79,6,42,2,999,40,5,0,0
48107,1,201311,2,2,2,3,2,3,6,99,99,1,6,7,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,94,2,34,2,999,11,40,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
49901,1,201312,2,2,2,1,4,3,6,99,99,1,6,2,1,2,1,99,99,1,99,99,1,99,99,2,2,2,2,1,2,1,1,99,2,64,5,34,2,999,11,55,7,2,9,1,2,51,4,51,1,3,40,5,0,0
41964,1,201312,2,2,2,1,7,3,6,99,99,1,1,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,1,98,5,41,2,999,6,40,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
45305,1,201311,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
47595,1,201401,1,1,1,2,24,3,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
41791,1,201311,2,1,1,1,2,3,6,99,99,1,6,3,1,2,2,2,2,1,99,99,1,99,99,1,99,99,1,1,1,1,1,99,2,62,97,41,2,999,10,40,8,2,9,1,2,62,97,41,2,999,80,9,0,0
33661,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
30514,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
30162,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
45428,2,201403,2,2,2,1,15,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,1,2,1,99,2,62,5,42,2,999,10,60,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
48447,1,201312,2,2,2,1,1,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,2,1,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
40946,1,201311,1,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
31640,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
42587,2,201403,2,1,1,1,8,3,1,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,1,1,99,2,39,6,34,1,10,11,40,98,2,4,1,1,98,6,34,1,25,80,9,0,0
39189,1,201311,2,1,1,3,15,3,6,99,99,1,6,7,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
46391,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
45995,1,201312,2,2,2,1,14,3,5,99,99,2,8,3,1,1,2,1,99,1,99,99,1,99,99,2,1,99,1,3,1,1,99,1,2,81,3,32,2,999,7,48,5,2,5,1,2,79,5,42,2,999,55,5,0,0
36106,1,201311,2,1,1,1,2,3,7,1,5,2,6,4,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,1,99,1,2,27,4,31,2,999,11,40,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
41676,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
47716,1,201312,2,2,2,1,15,3,5,99,99,1,3,3,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,77,6,41,2,999,10,40,6,2,9,1,2,57,3,42,2,999,40,4,0,0
39567,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
44857,1,201401,2,1,1,1,8,3,5,99,99,3,3,5,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,25,4,82,2,999,9,48,9,2,7,1,2,25,4,82,2,999,48,6,0,0
34591,1,201401,2,2,2,1,4,3,7,6,2,2,6,2,1,2,1,99,99,1,99,99,2,1,99,2,1,99,99,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
36585,1,201312,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
40226,1,201311,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
41797,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
36228,1,201312,2,2,2,3,1,3,6,99,99,1,1,1,1,2,1,99,99,97,99,99,1,99,99,1,99,99,2,1,2,1,1,99,2,55,9,51,2,999,10,997,14,2,9,1,1,79,97,41,2,999,40,7,0,0
46363,1,201312,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32920,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
35474,2,201404,2,2,2,3,1,3,6,99,99,1,1,2,1,2,1,99,99,1,99,99,1,99,99,2,2,3,1,1,2,2,1,99,2,85,3,34,2,999,10,45,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
42557,1,201312,2,1,1,1,19,3,5,99,99,1,3,5,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,3,1,1,99,1,2,51,9,41,1,30,8,50,4,1,99,99,99,999,99,9999,99,999,999,99,0,0
32877,1,201312,2,2,2,2,24,3,3,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,2,2,1,99,2,997,6,9997,2,999,9,997,17,1,99,99,99,999,99,9999,99,999,999,99,0,0
46798,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43969,1,201312,2,1,1,3,2,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,51,97,41,2,999,11,45,6,2,9,1,2,84,6,41,2,999,40,6,0,0
41899,2,201403,2,1,1,1,4,3,7,1,5,2,1,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
35797,1,201312,2,1,1,1,8,3,2,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,1,99,1,2,27,8,82,2,999,97,40,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
46068,2,201404,2,1,1,2,97,3,5,99,99,1,8,4,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,997,97,9997,97,999,10,997,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
47489,2,201403,2,1,1,1,1,3,6,99,99,1,6,3,2,2,1,99,99,1,99,99,1,99,99,2,1,99,1,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
31260,2,201404,2,2,2,3,97,3,7,1,7,2,6,7,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
41225,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32298,1,201401,2,2,2,1,2,3,6,99,99,1,1,6,2,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,2,99,99,21,3,41,2,999,9,45,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
31859,1,201312,2,1,1,3,15,3,5,99,99,1,3,5,2,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,2,99,99,998,3,34,2,999,11,54,97,2,10,1,2,997,97,81,2,999,48,6,0,0
42803,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
31366,1,201401,2,1,1,1,9,3,5,99,99,1,3,5,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,20,9,31,2,999,10,48,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
33162,1,201312,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
46379,2,201404,2,2,2,2,2,3,5,99,99,1,8,2,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,79,97,33,2,999,11,50,97,2,97,1,2,997,97,9997,2,999,40,97,0,0
43177,1,201312,2,1,1,1,1,3,5,99,99,1,9,3,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,62,9,42,2,999,11,40,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
43759,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43311,2,201404,2,2,2,1,2,3,6,99,99,1,6,3,2,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,84,7,41,2,999,10,40,5,2,9,1,2,46,4,34,1,4,60,5,0,0
41009,2,201404,2,1,1,3,14,3,5,99,99,2,8,2,2,1,1,99,99,2,2,2,1,99,99,1,99,99,2,1,1,1,1,99,2,73,3,31,2,999,11,40,7,2,7,1,2,72,4,31,2,999,45,6,0,0
32409,1,201401,2,2,2,1,2,3,7,11,3,1,6,2,1,2,1,99,99,1,99,99,2,1,99,2,2,3,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
40194,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
31544,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32538,1,201312,2,2,2,1,8,3,6,99,99,1,6,4,1,2,1,99,99,2,1,99,1,99,99,1,99,99,1,1,2,2,1,99,2,48,4,34,2,999,10,70,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
31273,1,201312,2,1,1,2,14,3,6,99,99,2,6,7,1,2,1,99,99,97,99,99,1,99,99,97,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
37229,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
49197,1,201401,2,1,1,1,14,3,7,3,5,2,6,5,1,1,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
35680,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
42642,1,201401,2,2,2,2,1,3,7,1,2,2,1,2,1,2,1,99,99,1,99,99,2,1,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
48523,1,201311,2,2,2,1,1,3,6,99,99,2,6,7,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
34145,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
37174,2,201403,2,2,2,1,14,3,6,99,99,1,6,7,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,1,81,97,22,2,999,11,45,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
42937,1,201312,2,2,2,3,1,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,97,99,99,97,99,99,1,1,1,2,1,99,2,46,5,41,2,999,10,50,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
38317,1,201311,2,2,2,1,1,3,7,3,5,2,1,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
41704,1,201311,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
34710,1,201312,2,2,2,1,1,3,6,99,99,1,6,7,1,2,2,1,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,74,97,31,2,999,9,40,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
37809,1,201311,2,2,2,3,24,3,6,99,99,1,1,4,1,2,2,1,99,1,99,99,2,1,99,2,2,3,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
47017,2,201404,2,2,2,1,4,3,6,99,99,1,6,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,1,2,1,1,99,1,79,6,23,2,999,11,20,4,2,10,1,1,79,5,33,2,999,30,7,0,0
36323,1,201311,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
31895,1,201312,2,2,2,1,1,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,2,2,3,1,1,2,1,1,99,2,46,4,41,2,999,9,40,6,2,8,1,2,81,3,41,2,999,25,6,0,0
45685,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
42258,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
30743,1,201312,2,1,1,3,19,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,15,8,34,2,999,11,40,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
31997,1,201312,2,1,1,3,14,3,6,99,99,1,1,8,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,1,98,97,12,1,997,9,997,9,1,99,99,99,999,99,9999,99,999,999,99,0,0
31397,1,201312,2,1,1,3,13,3,7,1,97,3,8,97,2,1,1,99,99,1,99,99,97,99,99,2,97,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
32283,1,201312,2,2,2,1,8,3,7,8,3,1,8,3,1,1,2,1,99,2,1,99,2,1,99,2,2,3,99,1,1,2,1,99,2,24,5,41,2,999,11,48,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
34714,2,201403,2,2,2,1,1,3,2,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,2,2,1,99,2,30,8,41,2,999,9,40,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
47904,2,201404,2,2,2,1,2,3,7,11,8,1,6,8,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
41575,2,201403,2,1,1,3,1,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,97,99,99,97,99,99,1,1,2,1,1,99,2,85,4,34,2,999,11,997,5,2,10,1,2,997,6,41,1,2,997,6,0,0
50096,1,201312,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
34524,2,201403,2,1,1,1,3,3,5,99,99,1,3,4,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,3,1,1,99,1,2,47,3,42,2,999,8,45,4,1,99,99,99,999,99,9999,99,999,999,99,0,0
34579,2,201403,2,1,1,1,8,3,5,99,99,1,8,4,1,1,2,2,2,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,29,7,82,2,999,11,40,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
38073,1,201312,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
33959,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
35456,1,201311,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48733,2,201403,2,1,1,1,1,3,7,3,5,1,3,5,1,1,1,99,99,1,99,99,1,99,99,1,99,99,99,1,2,2,1,99,2,70,3,21,2,999,11,60,11,1,99,99,99,999,99,9999,99,999,999,99,0,0
46366,1,201401,2,2,2,1,4,3,6,99,99,1,1,1,1,2,1,99,99,1,99,99,2,1,99,2,1,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
41869,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48853,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
42459,1,201312,2,1,1,1,5,3,5,99,99,1,8,7,1,1,1,99,99,2,2,1,1,99,99,1,99,99,1,1,2,2,1,99,2,81,6,32,2,999,10,997,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
36491,1,201312,2,1,1,1,11,3,6,99,99,1,6,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
33695,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
47838,1,201311,2,1,1,1,15,3,7,1,4,1,1,4,1,2,1,99,99,1,99,99,2,2,2,2,2,2,99,3,1,1,99,1,2,79,97,33,2,999,5,21,17,1,99,99,99,999,99,9999,99,999,999,99,0,0
35598,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
36153,2,201404,1,2,2,3,24,3,7,11,2,2,3,2,1,2,1,99,99,1,99,99,2,2,4,97,99,99,99,3,2,1,99,1,2,997,97,9996,2,999,11,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,1
36018,1,201312,2,1,1,3,13,3,7,1,5,2,1,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
