stud_id,w4pgrm,w4priv,w4urban3,w4all3p,w4cf3p,w4m3p,w4s1134,w4s1135,w4s1144,w4s1145,w4s120,w4s121,w4s122,w4s126,w4s409,cram,w4p229,w4p413,w4p234,w4p414,w4p503,w4faedu,w4moedu,grade_ask,deg_ask,teps_sex,tepsb_sex,np13v32v33_u,np13v32v33_ud,np13v52,edu,libart,sbl,sci,enger,agri,med,serv,else,educ,sblc,scic,engerc,agric,medc,servc,elsec
30176,1,0,0,2.0306296,1.8174107,1.9389946,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,,,2.0,0.0,2.0,4.0,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30178,0,1,1,0.81098539,1.3281564,0.49918163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30183,3,0,1,1.9351872,2.9749556,1.4541277,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0,0.0,7.0,2.0,42.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30184,3,0,0,0.85115689,1.5492325,-0.082319431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,,1.0,,2.0,,,,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30186,0,1,0,0.19917026,0.69243217,-0.29641989,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,0.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30187,1,0,1,1.9525534,1.8647437,1.9072237,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30188,0,1,1,1.2332399,1.6948358,0.68898046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30192,2,1,2,0.90202463,2.135469,0.39767611,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30195,1,0,2,4.4259968,5.2619109,4.3669848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,4.0,4.0,0.0,3.0,0.0,4.0,8.0,0,0.0,4.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30197,3,1,2,-0.47193298,-0.63444263,-0.64938176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,,1.0,,1.0,0.0,0.0,,,0,0.0,8.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30199,0,1,2,2.2438254,1.5208992,2.3441801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,6.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30201,1,1,2,0.65831542,1.5867673,-0.28215495,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,1,1.0,7.0,0.0,,1,0,0,0,0,0,0,0,0,1,,,,,,,
30204,1,0,2,-0.041714538,0.77553666,-0.54002279,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,1,1.0,7.0,4.0,32.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
30205,1,0,2,2.6511774,2.285543,3.0304167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,6.0,5.0,0,0.0,4.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30207,0,1,1,0.55842948,0.85803771,-0.40120405,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30208,0,1,2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,3.0,1.0,5.0,1.0,4.0,6.0,0,0.0,4.0,2.0,17.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30209,1,0,1,1.9341432,2.0317402,2.281234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,1.0,,,,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30210,1,1,1,-0.4734886,-0.16146074,-0.48426878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,0,0.0,8.0,2.0,80.0,0,0,1,0,0,0,0,0,0,,1,,,,,,
30211,1,0,1,2.3773489,2.4441962,2.610069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,,1.0,1.0,3.0,2.0,,0,0.0,3.0,6.0,42.5,0,0,0,0,0,0,1,0,0,,,,,,1,,
30212,2,1,2,0.34358937,0.46102256,0.30856353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0,0.0,7.0,6.0,,0,0,0,0,0,0,1,0,0,,,,,,1,,
30213,3,1,2,-0.73584324,-0.30861515,-0.42172021,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,,,1.0,1.0,0.0,2.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30214,1,0,2,2.2002602,2.8478405,2.2586379,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30216,3,1,2,-1.6083486,-0.39034331,-1.8465544,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,0,0.0,7.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30218,0,1,1,0.43275824,1.1764631,0.35566428,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1,1.0,4.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
30221,1,0,2,2.8213704,4.1606855,1.5344096,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30222,3,0,2,2.624718,3.1638765,2.6298218,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,6.0,8.0,0,0.0,8.0,2.0,22.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30223,1,0,1,2.4446263,2.713516,2.1848855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,,,,4.0,4.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30231,1,0,2,3.3289955,2.4817886,3.3468809,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30234,1,0,1,3.1419744,3.6865678,3.2339869,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,,,1.0,1.0,0.0,4.0,,1,1.0,8.0,3.0,,0,0,0,1,0,0,0,0,0,,,1,,,,,
30235,0,1,2,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,0,0.0,8.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30236,2,0,0,2.007709,2.3907146,1.9375771,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,,2.0,2.0,3.0,3.0,2.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30239,1,0,2,1.2002776,3.2310796,-0.17919187,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,4.0,1.0,2.0,1.0,3.0,,1.0,4.0,4.0,3.0,,1,1.0,8.0,7.0,47.5,0,0,0,0,0,0,0,1,0,,,,,,,1,
30240,1,0,2,2.8208334,2.0721972,3.1672673,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,,,2.0,2.0,1.0,0.0,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30241,1,0,1,2.8936281,2.8398218,3.1826651,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30245,0,1,2,0.27838624,1.3683783,-1.7168971,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,2.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,5.0,6.0,0,0.0,7.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
30246,2,0,2,2.1999893,3.0525937,2.777566,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,1,1.0,,,37.5,0,0,0,0,0,0,0,0,0,,,,,,,,
30247,2,0,1,1.1629121,2.3416851,0.2188053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,0,0.0,8.0,2.0,42.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30249,1,1,2,4.7590384,4.2275014,4.594337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,6.0,7.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30252,1,1,1,3.0636425,2.5865359,2.7315435,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,4.0,1,1.0,7.0,6.0,47.5,0,0,0,0,0,0,1,0,0,,,,,,1,,
30255,1,0,2,-2.4013042,-1.4987731,-2.6042557,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,,1.0,0.0,2.0,,,1.0,0.0,0.0,2.0,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30256,1,0,2,0.065652527,2.0845945,-0.96441388,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,4.0,4.0,6.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30257,3,1,1,0.54505169,1.6458261,0.25465113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30258,0,1,2,1.4027425,0.59349442,0.48916683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,,2.0,1.0,1.0,5.0,,0,0.0,7.0,7.0,42.5,0,0,0,0,0,0,0,1,0,,,,,,,1,
30261,3,1,2,-0.7771427,-0.97688031,-0.033249181,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,,0.0,,1.0,,1.0,,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30263,0,1,2,1.6661836,2.2951169,2.2367761,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0,8.0,0,0.0,3.0,1.0,27.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30265,1,0,2,4.1360569,3.9553106,3.798641,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,3.0,2.0,4.0,5.0,0.0,7.0,0,0.0,7.0,1.0,27.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30267,0,1,1,-0.25425676,1.0014973,-1.3174291,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30269,1,0,2,,,,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,0,0.0,8.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30270,1,1,2,2.1338792,1.9205481,2.0017815,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0,8.0,1,1.0,3.0,4.0,37.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
30273,3,1,1,-0.89585245,1.3552135,-1.9331739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,0,0.0,7.0,7.0,37.5,0,0,0,0,0,0,0,1,0,,,,,,,1,
30275,3,0,2,2.3974068,1.9766529,2.0187173,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,4.0,3.0,2.0,5.0,3.0,1.0,7.0,0,0.0,8.0,2.0,47.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30276,1,0,1,1.4887009,5.105062,-0.40204778,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,1,1.0,,,27.5,0,0,0,0,0,0,0,0,0,,,,,,,,
30277,1,1,2,-0.61059821,-0.01484547,-0.78668082,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,,,,2.0,,1.0,,,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30279,1,0,2,2.2873075,1.7155162,2.2174368,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,,3.0,2.0,3.0,3.0,2.0,,1,1.0,7.0,3.0,22.5,0,0,0,1,0,0,0,0,0,,,1,,,,,
30284,1,0,1,4.4539695,5.2619109,4.5964856,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,2.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,4.0,8.0,1,1.0,8.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
30285,2,1,1,1.0891527,1.0680729,1.818889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1,1.0,4.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
30289,1,0,2,3.1739826,2.7172043,3.8503432,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,4.0,6.0,1,1.0,,7.0,52.5,0,0,0,0,0,0,0,1,0,,,,,,,1,
30290,1,0,2,3.0782983,2.6497796,3.9304743,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30291,1,1,2,2.8070004,2.1145818,3.5282125,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,6.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30292,1,1,2,1.8766748,0.66837859,1.7328314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0,0,0.0,7.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30298,1,0,1,2.8427927,2.029228,2.7795391,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,0,0.0,7.0,1.0,32.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30301,1,0,2,1.6533589,3.1956112,0.7056281,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30302,1,1,2,1.7381626,1.9090999,1.56217,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,1.0,,2.0,2.0,,3.0,2.0,0.0,,,1,1.0,,,62.5,0,0,0,0,0,0,0,0,0,,,,,,,,
30303,2,0,1,0.18878283,0.57993716,-0.15295972,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30305,3,0,2,1.8165236,1.7843184,1.4402202,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,1,1.0,7.0,3.0,,0,0,0,1,0,0,0,0,0,,,1,,,,,
30306,1,0,2,2.971957,3.9288249,3.1969035,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,,3.0,,2.0,4.0,,,,0,0.0,7.0,4.0,37.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
30307,1,0,1,2.2468503,2.3126321,1.9982085,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30309,2,1,1,0.85673088,-0.58573186,0.79008234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,1,1.0,5.0,3.0,32.5,0,0,0,1,0,0,0,0,0,,,1,,,,,
30311,1,0,1,1.8820908,1.8659425,1.7937691,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30315,1,1,2,1.704161,0.87037897,1.4712253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,,2.0,,2.0,,0.0,,,0,0.0,8.0,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30316,1,0,1,1.5692778,2.9299226,1.6211773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,,3.0,2.0,3.0,3.0,1.0,,1,1.0,,,27.5,0,0,0,0,0,0,0,0,0,,,,,,,,
30317,3,0,1,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,3.0,1,1.0,8.0,2.0,32.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30319,1,0,2,0.46942768,0.97934186,-0.3623105,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,,,2.0,2.0,2.0,4.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30321,1,0,1,1.8318511,1.5986559,2.2417786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30323,1,0,2,3.1729422,2.1740398,4.0494871,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,4.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30328,1,0,2,2.2965748,3.2758737,2.2260513,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,2.0,1.0,2.0,2.0,2.0,2.0,,,3.0,4.0,0,0.0,8.0,1.0,27.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30330,3,1,1,-0.15431908,1.0187294,-0.48721924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,,0,0.0,4.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30333,2,1,2,0.80680466,1.1564195,-0.20611213,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,2.0,,,,2.0,,1.0,,,1,1.0,7.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
30334,3,1,1,0.92692149,1.7287318,1.1306477,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,0,0.0,3.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30335,2,0,1,2.4416912,2.7061901,2.5460689,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,7.0,0,0.0,8.0,1.0,32.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30337,3,1,2,0.60087687,1.6000149,0.39434522,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,0.0,,,2.0,2.0,3.0,3.0,2.0,,4.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30339,0,1,1,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,6.0,1,1.0,7.0,4.0,,0,0,0,0,1,0,0,0,0,,,,1,,,,
30340,1,0,2,2.7673912,2.4663744,2.8752263,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,,,2.0,3.0,2.0,0.0,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30344,1,0,2,1.223537,1.8845417,-0.73251194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30345,2,1,2,0.4310827,0.0017606934,-0.13568097,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0,6.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30346,3,0,2,2.4727058,2.45526,3.0035717,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,,4.0,,2.0,,,,,1,1.0,,,32.5,0,0,0,0,0,0,0,0,0,,,,,,,,
30348,3,0,1,0.67212653,1.7305526,-0.056302339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,0,0.0,0.0,2.0,27.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30349,1,0,2,4.416501,4.1222486,4.1630678,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,2.0,8.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30351,2,0,0,0.56887686,1.5247984,0.008000508,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,4.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30353,1,0,2,,,,,,,,0.0,,,,4.0,,0.0,,,,2.0,5.0,4.0,,,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30355,0,1,0,0.58091789,-0.68071169,1.6550441,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,0.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,3.0,5.0,1,1.0,1.0,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30357,2,0,1,2.1429403,2.2471671,2.2550175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,6.0,1,1.0,3.0,4.0,27.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
30359,2,1,1,3.3945558,3.774857,2.6286061,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,6.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30361,1,0,1,2.3102419,2.5346067,2.4234519,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,,2.0,,2.0,1.0,1.0,,,0,0.0,3.0,2.0,,0,0,1,0,0,0,0,0,0,,1,,,,,,
30362,3,1,2,0.76919597,0.98781043,0.79982251,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30363,0,0,2,2.496115,2.5712886,2.9828675,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,4.0,8.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30366,1,0,2,4.8484449,4.8114796,5.3773112,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,3.0,1.0,5.0,4.0,0.0,7.0,1,1.0,4.0,2.0,22.5,0,0,1,0,0,0,0,0,0,,1,,,,,,
30367,3,0,2,1.6166388,3.2188025,0.6274336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
30368,1,0,1,3.517338,2.6620634,3.4365637,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,6.0,1,1.0,4.0,4.0,22.5,0,0,0,0,1,0,0,0,0,,,,1,,,,
30374,1,0,2,0.51437569,1.8826889,-1.9733089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,6.0,1,1.0,,,,0,0,0,0,0,0,0,0,0,,,,,,,,
